Year,Month,Running Month,Longitude,Latitude,S-S1,S-Median,S-S5,S-Mean,S-Observation number,S-Standard deviation,S-Mean day of the month,S-Fraction of daylight observations,A-S1,A-Median,A-S5,A-Mean,A-Observation number,A-Standard deviation,A-Mean day of the month,A-Fraction of daylight observations,Q-S1,Q-Median,Q-S5,Q-Mean,Q-Observation number,Q-Standard deviation,Q-Mean day of the month,Q-Fraction of daylight observations,R-S1_x,R-Median_x,R-S5_x,R-Mean_x,R-Observation number_x,R-Standard deviation_x,R-Mean day of the month_x,R-Fraction of daylight observations_x,C-S1,C-Median,C-S5,C-Mean,C-Observation number,C-Standard deviation,C-Mean day of the month,C-Fraction of daylight observations,R-S1_y,R-Median_y,R-S5_y,R-Mean_y,R-Observation number_y,R-Standard deviation_y,R-Mean day of the month_y,R-Fraction of daylight observations_y,X=W*U-S1,X=W*U-Median,X=W*U-S5,X=W*U-Mean,X=W*U-Observation number,X=W*U-Standard deviation,X=W*U-Mean day of the month,X=W*U-Fraction of daylight observations,Y=W*V-S1,Y=W*V-Median,Y=W*V-S5,Y=W*V-Mean,Y=W*V-Observation number,Y=W*V-Standard deviation,Y=W*V-Mean day of the month,Y=W*V-Fraction of daylight observations,D=S-A-S1,D=S-A-Median,D=S-A-S5,D=S-A-Mean,D=S-A-Observation number,D=S-A-Standard deviation,D=S-A-Mean day of the month,D=S-A-Fraction of daylight observations,E=(S-A)*W-S1,E=(S-A)*W-Median,E=(S-A)*W-S5,E=(S-A)*W-Mean,E=(S-A)*W-Observation number,E=(S-A)*W-Standard deviation,E=(S-A)*W-Mean day of the month,E=(S-A)*W-Fraction of daylight observations,F=QS-Q-S1,F=QS-Q-Median,F=QS-Q-S5,F=QS-Q-Mean,F=QS-Q-Observation number,F=QS-Q-Standard deviation,F=QS-Q-Mean day of the month,F=QS-Q-Fraction of daylight observations,G=(QS-Q)*W-S1,G=(QS-Q)*W-Median,G=(QS-Q)*W-S5,G=(QS-Q)*W-Mean,G=(QS-Q)*W-Observation number,G=(QS-Q)*W-Standard deviation,G=(QS-Q)*W-Mean day of the month,G=(QS-Q)*W-Fraction of daylight observations,I=U*A-S1,I=U*A-Median,I=U*A-S5,I=U*A-Mean,I=U*A-Observation number,I=U*A-Standard deviation,I=U*A-Mean day of the month,I=U*A-Fraction of daylight observations,J=V*A-S1,J=V*A-Median,J=V*A-S5,J=V*A-Mean,J=V*A-Observation number,J=V*A-Standard deviation,J=V*A-Mean day of the month,J=V*A-Fraction of daylight observations,K=U*Q-S1,K=U*Q-Median,K=U*Q-S5,K=U*Q-Mean,K=U*Q-Observation number,K=U*Q-Standard deviation,K=U*Q-Mean day of the month,K=U*Q-Fraction of daylight observations,L=V*Q-S1,L=V*Q-Median,L=V*Q-S5,L=V*Q-Mean,L=V*Q-Observation number,L=V*Q-Standard deviation,L=V*Q-Mean day of the month,L=V*Q-Fraction of daylight observations,M=(QS-Q)*U-S1,M=(QS-Q)*U-Median,M=(QS-Q)*U-S5,M=(QS-Q)*U-Mean,M=(QS-Q)*U-Observation number,M=(QS-Q)*U-Standard deviation,M=(QS-Q)*U-Mean day of the month,M=(QS-Q)*U-Fraction of daylight observations,N=(QS-Q)*V-S1,N=(QS-Q)*V-Median,N=(QS-Q)*V-S5,N=(QS-Q)*V-Mean,N=(QS-Q)*V-Observation number,N=(QS-Q)*V-Standard deviation,N=(QS-Q)*V-Mean day of the month,N=(QS-Q)*V-Fraction of daylight observations,B1=W*W*W-S1,B1=W*W*W-Median,B1=W*W*W-S5,B1=W*W*W-Mean,B1=W*W*W-Observation number,B1=W*W*W-Standard deviation,B1=W*W*W-Mean day of the month,B1=W*W*W-Fraction of daylight observations,B2=W*W*W-S1,B2=W*W*W-Median,B2=W*W*W-S5,B2=W*W*W-Mean,B2=W*W*W-Observation number,B2=W*W*W-Standard deviation,B2=W*W*W-Mean day of the month,B2=W*W*W-Fraction of daylight observations,W-S1,W-Median,W-S5,W-Mean,W-Observation number,W-Standard deviation,W-Mean day of the month,W-Fraction of daylight observations,U-S1,U-Median,U-S5,U-Mean,U-Observation number,U-Standard deviation,U-Mean day of the month,U-Fraction of daylight observations,V-S1,V-Median,V-S5,V-Mean,V-Observation number,V-Standard deviation,V-Mean day of the month,V-Fraction of daylight observations,P-S1,P-Median,P-S5,P-Mean,P-Observation number,P-Standard deviation,P-Mean day of the month,P-Fraction of daylight observations
1942,8,23312,-27.19999999999999,-19.7,23.3,23.3,23.3,23.3,1.0,0.0,12.0,0.0,21.7,21.7,21.7,21.7,1.0,0.0,12.0,0.0,13.07,13.07,13.07,13.07,1.0,0.0,12.0,0.0,81.0,81.0,81.0,81.0,1.0,0.0,12.0,0.0,3.0,3.0,3.0,3.0,1.0,0.0,12.0,0.0,81.0,81.0,81.0,81.0,1.0,0.0,12.0,0.0,-74.5,-74.5,-74.5,-74.5,1.0,0.0,12.0,0.0,13.1,13.1,13.1,13.1,1.0,0.0,12.0,0.0,1.6,1.6,1.6,1.6,1.0,0.0,12.0,0.0,13.9,13.9,13.9,13.9,1.0,0.0,12.0,0.0,4.77,4.77,4.77,4.77,1.0,0.0,12.0,0.0,41.5,41.5,41.5,41.5,1.0,0.0,12.0,0.0,-185.9,-185.9,-185.9,-185.9,1.0,0.0,12.0,0.0,32.8,32.8,32.8,32.8,1.0,0.0,12.0,0.0,-112.0,-112.0,-112.0,-112.0,1.0,0.0,12.0,0.0,19.7,19.7,19.7,19.7,1.0,0.0,12.0,0.0,-40.8,-40.8,-40.8,-40.8,1.0,0.0,12.0,0.0,7.2,7.2,7.2,7.2,1.0,0.0,12.0,0.0,658.5,658.5,658.5,658.5,1.0,0.0,12.0,0.0,660.0,660.0,660.0,660.0,1.0,0.0,12.0,0.0,8.7,8.7,8.7,8.7,1.0,0.0,12.0,0.0,-8.57,-8.57,-8.57,-8.57,1.0,0.0,12.0,0.0,1.51,1.51,1.51,1.51,1.0,0.0,12.0,0.0,1012.9,1012.9,1012.9,1012.9,1.0,0.0,12.0,0.0
1942,8,23312,-27.19999999999999,-11.2,25.6,25.6,25.6,25.6,2.0,0.0,20.0,0.5,24.06,24.4,24.81,24.43,3.0,0.55,16.0,0.7,17.23,17.32,17.41,17.32,2.0,0.18,16.0,0.5,80.4,90.8,93.5,87.0,3.0,10.1,16.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.9,1.1,0.9,2.0,0.42,20.0,0.5,5.3,6.6,8.0,6.6,2.0,2.8,20.0,0.5,3.19,3.19,3.19,3.19,1.0,0.0,22.0,0.0,22.9,22.9,22.9,22.9,1.0,0.0,22.0,0.0,-142.0,-130.2,-118.4,-130.2,2.0,24.4,20.0,0.5,125.5,129.2,132.9,129.2,2.0,7.7,20.0,0.5,-79.6,-79.6,-79.6,-79.6,1.0,0.0,22.0,0.0,94.8,94.8,94.8,94.8,1.0,0.0,22.0,0.0,-14.8,-14.8,-14.8,-14.8,1.0,0.0,22.0,0.0,17.6,17.6,17.6,17.6,1.0,0.0,22.0,0.0,386.5,415.0,443.5,415.0,2.0,59.0,20.0,0.5,385.0,415.0,445.0,415.0,2.0,60.0,20.0,0.5,7.28,7.45,7.62,7.45,2.0,0.35,20.0,0.5,-5.7,-5.26,-4.83,-5.26,2.0,0.9,20.0,0.5,5.04,5.23,5.43,5.23,2.0,0.4,20.0,0.5,1017.03,1017.95,1018.87,1017.95,2.0,1.91,16.0,0.5
1942,8,23312,-27.19999999999999,4.3,25.6,25.6,25.6,25.6,1.0,0.0,12.0,1.0,25.6,25.6,25.6,25.6,1.0,0.0,12.0,1.0,16.75,16.75,16.75,16.75,1.0,0.0,12.0,1.0,82.0,82.0,82.0,82.0,1.0,0.0,12.0,1.0,7.0,7.0,7.0,7.0,1.0,0.0,12.0,1.0,82.0,82.0,82.0,82.0,1.0,0.0,12.0,1.0,-7.2,-7.2,-7.2,-7.2,1.0,0.0,12.0,1.0,19.9,19.9,19.9,19.9,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,3.73,3.73,3.73,3.73,1.0,0.0,12.0,1.0,17.1,17.1,17.1,17.1,1.0,0.0,12.0,1.0,-40.3,-40.3,-40.3,-40.3,1.0,0.0,12.0,1.0,110.7,110.7,110.7,110.7,1.0,0.0,12.0,1.0,-26.4,-26.4,-26.4,-26.4,1.0,0.0,12.0,1.0,72.4,72.4,72.4,72.4,1.0,0.0,12.0,1.0,-5.9,-5.9,-5.9,-5.9,1.0,0.0,12.0,1.0,16.1,16.1,16.1,16.1,1.0,0.0,12.0,1.0,97.5,97.5,97.5,97.5,1.0,0.0,12.0,1.0,95.0,95.0,95.0,95.0,1.0,0.0,12.0,1.0,4.6,4.6,4.6,4.6,1.0,0.0,12.0,1.0,-1.57,-1.57,-1.57,-1.57,1.0,0.0,12.0,1.0,4.32,4.32,4.32,4.32,1.0,0.0,12.0,1.0,1014.2,1014.2,1014.2,1014.2,1.0,0.0,12.0,1.0
1942,8,23312,-27.19999999999999,54.2,12.97,14.4,14.4,13.77,6.0,1.1,8.0,0.8,15.92,16.7,16.88,16.46,5.0,0.62,6.0,1.0,9.83,10.94,11.82,10.83,4.0,1.15,4.0,1.0,84.0,94.5,100.0,92.1,4.0,9.9,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,5.9,8.25,6.75,6.0,3.0,8.0,0.8,-2.96,0.0,1.8,0.46,6.0,4.29,8.0,0.8,1.0,4.06,7.2,2.89,6.0,5.92,8.0,0.8,1004.91,1011.5,1016.51,1010.55,6.0,6.3,8.0,0.8
1942,8,23312,-27.19999999999999,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,8.0,8.0,7.6,5.0,0.9,6.0,1.0,84.0,94.5,100.0,92.1,4.0,9.9,4.0,1.0,-13.6,0.0,22.1,13.3,6.0,46.4,8.0,0.8,-9.2,18.7,51.8,8.4,6.0,58.9,8.0,0.8,-3.2,-2.3,-2.08,-2.6,5.0,0.82,6.0,1.0,-17.1,-16.6,-11.0,-14.4,5.0,4.1,6.0,1.0,-1.63,-0.78,0.3,-0.67,4.0,1.12,4.0,1.0,-11.7,-5.7,1.4,-5.2,4.0,7.6,4.0,1.0,-48.8,0.0,0.0,-19.7,5.0,27.0,6.0,1.0,59.2,71.8,120.2,85.9,5.0,31.8,6.0,1.0,-29.1,-14.2,0.0,-14.6,4.0,16.8,4.0,1.0,34.7,60.3,85.1,59.9,4.0,29.1,4.0,1.0,-0.9,-0.1,0.0,-0.4,4.0,0.7,4.0,1.0,-11.7,-5.8,1.1,-5.4,4.0,7.4,4.0,1.0,97.5,235.5,680.5,483.0,6.0,688.5,8.0,0.8,95.0,235.0,680.0,485.0,6.0,690.0,8.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,-27.19999999999999,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,4.6,4.6,4.6,1.0,0.0,12.0,1.0,4.32,4.32,4.32,4.32,1.0,0.0,12.0,1.0,1.57,1.57,1.57,1.57,1.0,0.0,12.0,1.0,1008.5,1008.5,1008.5,1008.5,1.0,0.0,12.0,1.0
1942,8,23312,-26.0,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,82.0,86.3,90.5,86.3,2.0,8.8,20.0,0.0,22.0,31.7,83.1,52.1,3.0,48.1,20.0,0.0,34.8,41.3,86.1,60.0,3.0,41.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,-25.69999999999999,-13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,0.0,18.0,0.0,73.3,73.3,73.3,73.3,1.0,0.0,18.0,0.0,-44.9,-44.9,-44.9,-44.9,1.0,0.0,18.0,0.0,25.9,25.9,25.9,25.9,1.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,-25.69999999999999,-11.2,25.6,25.6,25.6,25.6,2.0,0.0,22.0,1.0,25.1,25.3,25.5,25.3,2.0,0.42,22.0,1.0,17.92,18.14,18.36,18.14,2.0,0.46,22.0,1.0,90.8,90.9,90.9,90.9,2.0,0.0,22.0,1.0,5.2,5.5,5.8,5.5,2.0,0.7,22.0,1.0,90.8,90.9,90.9,90.9,2.0,0.0,22.0,1.0,-13.6,-13.6,-13.6,-13.6,2.0,0.0,22.0,1.0,16.2,16.2,16.2,16.2,2.0,0.0,22.0,1.0,0.1,0.3,0.5,0.3,2.0,0.42,22.0,1.0,0.4,1.4,2.3,1.4,2.0,2.0,22.0,1.0,1.98,2.21,2.44,2.21,2.0,0.47,22.0,1.0,9.1,10.2,11.2,10.2,2.0,2.2,22.0,1.0,-75.4,-74.8,-74.2,-74.8,2.0,1.3,22.0,1.0,88.4,89.2,89.9,89.2,2.0,1.5,22.0,1.0,-54.3,-53.6,-53.0,-53.6,2.0,1.3,22.0,1.0,63.2,63.9,64.7,63.9,2.0,1.6,22.0,1.0,-7.2,-6.5,-5.9,-6.5,2.0,1.4,22.0,1.0,7.0,7.8,8.6,7.8,2.0,1.7,22.0,1.0,97.5,97.5,97.5,97.5,2.0,0.0,22.0,1.0,95.0,95.0,95.0,95.0,2.0,0.0,22.0,1.0,4.6,4.6,4.6,4.6,2.0,0.0,22.0,1.0,-2.96,-2.96,-2.96,-2.96,2.0,0.0,22.0,1.0,3.52,3.52,3.52,3.52,2.0,0.0,22.0,1.0,1020.16,1020.5,1020.84,1020.5,2.0,0.71,22.0,1.0
1942,8,23312,-25.69999999999999,4.8,25.6,25.6,25.6,25.6,1.0,0.0,12.0,1.0,25.6,25.6,25.6,25.6,1.0,0.0,12.0,1.0,16.77,16.77,16.77,16.77,1.0,0.0,12.0,1.0,82.0,82.0,82.0,82.0,1.0,0.0,12.0,1.0,6.0,6.0,6.0,6.0,1.0,0.0,12.0,1.0,82.0,82.0,82.0,82.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,21.2,21.2,21.2,21.2,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,3.73,3.73,3.73,3.73,1.0,0.0,12.0,1.0,17.2,17.2,17.2,17.2,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,117.8,117.8,117.8,117.8,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,77.1,77.1,77.1,77.1,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,17.2,17.2,17.2,17.2,1.0,0.0,12.0,1.0,97.5,97.5,97.5,97.5,1.0,0.0,12.0,1.0,95.0,95.0,95.0,95.0,1.0,0.0,12.0,1.0,4.6,4.6,4.6,4.6,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,4.6,4.6,4.6,4.6,1.0,0.0,12.0,1.0,1013.5,1013.5,1013.5,1013.5,1.0,0.0,12.0,1.0
1942,8,23312,-25.69999999999999,26.5,23.3,23.3,23.52,23.42,5.0,0.27,12.0,0.6,23.5,23.9,23.9,23.68,5.0,0.49,12.0,0.6,13.36,13.48,13.59,13.48,2.0,0.24,12.0,0.0,76.0,77.8,77.8,77.0,5.0,1.6,12.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,-0.6,0.18,-0.26,5.0,0.5,12.0,0.6,-5.2,-4.0,1.2,-2.4,5.0,4.1,12.0,0.6,4.56,4.67,4.79,4.67,2.0,0.23,12.0,0.0,32.6,37.6,42.6,37.6,2.0,10.4,12.0,0.0,-175.7,-148.5,-111.3,-147.0,5.0,40.2,12.0,0.6,-175.7,-113.2,-90.5,-129.3,5.0,55.8,12.0,0.6,-85.5,-76.4,-67.3,-76.4,2.0,18.9,12.0,0.0,-85.5,-76.4,-67.3,-76.4,2.0,18.9,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,10.4,8.34,5.0,2.48,12.0,0.6,-7.35,-6.21,-4.74,-6.19,5.0,1.63,12.0,0.6,-7.35,-4.74,-3.92,-5.45,5.0,2.32,12.0,0.6,1013.85,1013.95,1014.05,1013.95,2.0,0.21,12.0,0.0
1942,8,23312,-25.69999999999999,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,6.0,8.0,6.4,5.0,1.5,12.0,0.8,93.8,94.0,94.1,94.0,2.0,0.4,16.0,1.0,6.8,25.5,34.6,22.2,6.0,15.6,14.0,0.8,-39.7,9.9,36.5,3.7,6.0,37.2,14.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,-25.69999999999999,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,7.2,7.2,7.2,4.0,0.0,14.0,0.8,6.77,6.77,6.77,6.77,4.0,0.0,14.0,0.8,-2.46,-2.46,-2.46,-2.46,4.0,0.0,14.0,0.8,988.81,1000.5,1009.36,999.15,4.0,12.18,14.0,0.8
1942,8,23312,-25.69999999999999,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,28.0,1.0,77.8,80.6,84.2,81.2,5.0,5.6,22.0,1.0,-17.6,-4.1,1.1,-6.9,6.0,9.1,22.0,1.0,-45.7,-30.4,-5.2,-26.8,6.0,21.0,22.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,-25.600000000000023,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.2,-26.6,-23.0,-26.6,2.0,7.4,12.0,0.0,-30.2,-26.6,-23.0,-26.6,2.0,7.4,12.0,0.0,301.0,301.0,1190.0,713.5,5.0,677.5,12.0,0.6,300.0,300.0,1190.0,715.0,5.0,675.0,12.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,-25.600000000000023,54.3,13.12,13.3,15.0,13.88,5.0,1.04,14.0,0.6,12.02,15.6,16.1,14.34,5.0,2.2,14.0,0.8,6.37,6.37,6.37,6.37,1.0,0.0,16.0,1.0,74.4,74.4,74.4,74.4,1.0,0.0,16.0,1.0,7.0,8.0,8.0,7.5,4.0,1.0,14.0,0.8,74.4,74.4,74.4,74.4,1.0,0.0,16.0,1.0,0.0,17.7,61.2,28.9,7.0,30.8,14.0,0.6,-61.2,-48.7,7.4,-29.1,7.0,36.9,14.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,-25.600000000000023,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.19,15.9,15.9,12.13,3.0,6.52,14.0,0.7,4.68,5.44,5.44,5.07,3.0,0.64,14.0,0.7,-14.94,-14.94,-3.67,-9.44,3.0,9.53,14.0,0.7,1004.62,1005.1,1007.63,1006.1,3.0,2.36,14.0,0.7
1942,8,23312,-25.600000000000023,58.5,11.97,12.75,14.0,12.85,6.0,1.23,14.0,0.8,10.6,13.05,13.9,12.52,6.0,1.62,14.0,0.8,8.48,8.81,9.14,8.81,2.0,0.68,16.0,1.0,93.8,94.0,94.1,94.0,2.0,0.4,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12,0.25,0.73,0.33,6.0,0.74,14.0,0.8,-0.9,0.3,5.2,1.9,6.0,5.4,14.0,0.8,0.29,0.38,0.47,0.38,2.0,0.19,16.0,1.0,1.9,2.1,2.3,2.1,2.0,0.4,16.0,1.0,20.1,41.6,54.8,40.7,6.0,22.8,14.0,0.8,-58.5,28.2,70.5,16.3,6.0,64.7,14.0,0.8,20.7,33.1,45.5,33.1,2.0,25.6,16.0,1.0,36.5,39.1,41.8,39.1,2.0,5.5,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86,7.2,7.2,5.73,6.0,2.54,14.0,0.8,1.62,3.55,4.81,3.33,6.0,1.84,14.0,0.8,-5.52,2.29,5.07,0.82,6.0,5.33,14.0,0.8,996.6,1005.25,1010.2,1004.35,6.0,6.66,14.0,0.8
1942,8,23312,-25.600000000000023,62.6,11.1,12.2,12.9,12.12,6.0,0.89,12.0,0.5,11.23,11.95,12.8,11.77,6.0,1.26,12.0,0.5,9.11,9.11,9.11,9.11,1.0,0.0,4.0,0.0,100.0,100.0,100.0,100.0,1.0,0.0,4.0,0.0,6.6,8.0,8.0,7.3,6.0,1.2,12.0,0.5,100.0,100.0,100.0,100.0,1.0,0.0,4.0,0.0,-14.6,3.0,16.2,-5.7,6.0,34.0,12.0,0.5,-12.2,2.5,13.6,-4.8,6.0,28.5,12.0,0.5,-0.6,0.25,1.22,0.35,6.0,0.93,12.0,0.5,-1.7,0.3,3.9,0.8,6.0,4.5,12.0,0.5,-0.35,-0.35,-0.35,-0.35,1.0,0.0,4.0,0.0,-0.4,-0.4,-0.4,-0.4,1.0,0.0,4.0,0.0,-10.4,16.6,35.2,5.2,6.0,47.4,12.0,0.5,-8.7,13.9,29.5,4.4,6.0,39.8,12.0,0.5,7.0,7.0,7.0,7.0,1.0,0.0,4.0,0.0,5.9,5.9,5.9,5.9,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.6,5.67,3.93,6.0,3.3,12.0,0.5,-0.94,1.38,3.52,0.51,6.0,4.12,12.0,0.5,-0.79,1.16,2.96,0.43,6.0,3.45,12.0,0.5,986.65,989.7,1002.67,994.53,6.0,12.74,12.0,0.5
1942,8,23312,-25.5,-9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.1,-27.0,-6.6,-19.2,4.0,18.7,6.0,0.5,-2.5,4.2,9.9,3.7,4.0,7.4,6.0,0.5,734.0,941.0,941.0,827.5,5.0,254.0,6.0,0.6,735.0,940.0,940.0,830.0,5.0,255.0,6.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,8,23312,-25.5,8.9,27.39,27.8,27.8,27.6,3.0,0.35,20.0,0.0,24.45,25.0,25.55,25.0,3.0,0.8,20.0,0.0,16.7,16.98,17.26,16.98,2.0,0.57,20.0,0.0,82.0,86.3,90.5,86.3,2.0,8.8,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,2.8,2.94,2.6,3.0,0.53,20.0,0.0,19.2,20.1,23.2,21.2,3.0,3.1,20.0,0.0,5.42,5.99,6.56,5.99,2.0,1.18,20.0,0.0,42.4,59.2,76.1,59.2,2.0,34.9,20.0,0.0,80.8,118.4,190.8,135.4,3.0,81.8,20.0,0.0,128.2,149.3,200.5,164.0,3.0,54.5,20.0,0.0,61.2,94.8,128.5,94.8,2.0,69.8,20.0,0.0,113.1,125.7,138.3,125.7,2.0,26.1,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,10.52,8.57,3.0,3.23,20.0,0.0,3.29,4.74,7.44,5.35,3.0,3.09,20.0,0.0,5.19,6.17,7.89,6.53,3.0,2.01,20.0,0.0,1012.63,1012.9,1013.72,1013.17,3.0,0.83,20.0,0.0
1942,8,23312,-25.5,28.6,22.85,23.9,24.4,23.5,6.0,1.24,10.0,0.7,22.1,22.8,24.0,22.97,6.0,1.02,10.0,0.7,12.59,13.58,14.51,13.55,4.0,1.13,8.0,0.5,69.3,74.7,85.9,76.4,6.0,8.2,10.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.97,1.05,2.2,0.53,6.0,1.94,10.0,0.7,-7.6,6.0,11.1,2.2,6.0,12.2,10.0,0.7,3.41,4.45,5.45,4.43,4.0,1.43,8.0,0.5,18.6,20.5,31.8,25.0,4.0,10.9,8.0,0.5,-100.5,-85.8,-69.0,-85.2,6.0,19.6,10.0,0.7,-198.0,-123.5,-65.4,-127.1,6.0,66.8,10.0,0.7,-61.9,-53.7,-39.0,-50.6,4.0,14.3,8.0,0.5,-68.9,-53.7,-35.4,-52.2,4.0,21.6,8.0,0.5,-17.1,-15.7,-13.9,-15.5,4.0,2.2,8.0,0.5,-27.1,-13.9,-9.8,-18.3,4.0,13.5,8.0,0.5,97.5,301.0,804.5,401.0,6.0,325.5,10.0,0.7,95.0,300.0,805.0,400.0,6.0,325.0,10.0,0.7,4.6,6.7,9.3,6.87,6.0,2.11,10.0,0.7,-4.36,-3.63,-3.12,-3.69,6.0,0.75,10.0,0.7,-8.56,-5.45,-2.94,-5.5,6.0,2.8,10.0,0.7,1014.59,1016.95,1019.47,1017.03,4.0,2.82,8.0,0.5
